struct;co2_ads [mg/g];q_st_co2_ads [kJ/mol];co2_des [mg/g];q_st_co2_des [kJ/mol];n2_ads [mg/g];q_st_n2_ads [kJ/mol]
cqu_16-03-12_16-03-12_16-03-12_31-03-12_10-12-12_10-12-12_10-12-12_10-12-12_10-12-12_10-12-12;384.7202824646299;18.435076978073987;7.303154005517497;22.419199374670143;32.808132330636;6.685905216363159
wut_29-01-01_31-01-01_07-08-01_07-08-01_07-08-01;319.70916042822;9.43360551303151;2.6228703463199996;7.991847221339677;94.42825312018101;4.3422800749689685
cdl-e_31-01-01_29-01-01_24-01-01_09-08-01_09-08-01;432.01828827002805;9.451259164569116;4.836025614963001;7.785436442812475;141.46217310900698;3.9572794685124504
ths-b_16-02-05_32-02-05_04-04-05_04-04-05;1030.32186852431;5.787131327190714;10.614109372675001;4.958917189315334;459.3784868504099;2.9921144466747913
ttg_13-03-04_14-03-04_03-02-04_03-02-04_03-02-04;1026.308384457594;4.89743549730275;9.762423763494;4.298279333659667;502.20051706263985;3.0152459097773257
bzd_28-02-06_31-02-06_28-02-06_28-02-06_04-02-06_04-02-06_04-02-06_04-02-06_04-02-06_04-02-06_04-02-06_04-02-06_04-02-06;1024.8630550984642;4.122413819307682;9.794835807999998;4.398884946005842;500.8532937399421;2.8897268303857446
eed_14-02-06_31-02-06_29-02-06_None_None;465.756112760169;7.641927511561768;3.453456100545;6.708438879660523;166.62590968478398;3.3683753716570544
pyo_13-01-02_33-11-02_33-11-02_None_None;380.59448461523294;10.561981213510931;3.4399702350359997;9.620648202621853;95.736225307458;4.4663856051884165
ths-b-c_11-01-01_22-08-01_None_None;527.668085731248;14.202331557787392;4.13532982548;10.569760351057084;74.75631439434;6.453990319713452
urh_29-02-06_28-02-06_31-02-06_01-02-06_02-02-06;430.53023744586017;7.085873453398285;3.682392918202;6.520653317667709;164.36172231406505;3.5080464047013233
iss_29-02-06_28-02-06_29-02-06_None_None_None_None;415.524861925546;9.54969260321484;4.020127661736;7.9848546514828875;116.502618190024;4.224742574259786
yac_24-01-01_24-01-01_24-01-01_11-01-01_11-01-01_11-01-01_11-01-01_11-01-01_09-08-01_09-08-01_09-08-01_09-08-01_09-08-01_09-08-01_09-08-01;443.861355332864;7.212068387608807;3.907117705173;6.96437303080934;161.136275523345;3.7227834312619272
srs-c3_11-02-04_02-03-04_01-03-04;322.042580575633;13.147117234312926;2.8930792465620017;11.70825009897522;52.756535982969;5.6710811862734705
ssc-a_32-05-09_32-05-09_02-03-09_02-03-09_02-03-09_02-03-09_02-03-09;450.28453547914205;11.5558611229662;4.562532055016999;9.993400899553624;101.556080141955;4.131543528206373
epa-a_35-11-03_35-11-03_35-11-03_35-11-03_04-01-03_04-01-03_04-01-03_04-01-03_04-01-03_04-01-03_04-01-03;529.1926403738398;8.984937991124827;4.610770791366001;7.501706198790942;182.16071813606706;3.3222407637824287
cee-a_16-02-06_16-02-06_16-02-06_16-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06;1198.1287340124948;4.783848999390885;11.277883043062;2.9471864934565493;640.99256954616;2.9397386562291237
tpy_16-03-04_16-03-04_16-03-04_05-02-04_05-02-04_05-02-04;2198.30870797328;3.8944198685187255;21.608539069200006;3.0807879602205217;1220.688911713068;2.628036543336459
csi_28-01-01_28-01-01_28-01-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01;379.4617591283191;7.58982066292505;3.667987223132;6.969767596191443;143.59612719423995;4.063690779892252
mof_28-02-05_16-02-05_28-02-05_04-04-05_04-04-05_04-04-05;1155.4800210676801;6.053570021603299;10.305207018099999;5.826031730035095;522.5811927066152;2.928698559410708
ull_24-03-12_10-12-12_10-12-12_10-12-12;606.5317341120028;7.604055422290987;5.837656150071;5.790090795124692;219.69183877972802;3.4890225360159053
uol_25-10-08_01-02-08_01-02-08_02-02-08;430.377690830568;7.6586438279615905;4.506127541292;7.153047485876361;155.88878704100804;3.5690302700048187
ctn_13-01-01_29-01-01_10-08-01;624.7262081976339;6.196340622015924;5.7399572290359995;5.522852072066644;277.03411456261904;3.189482605234387
cza_28-02-06_12-02-06_16-02-06_02-02-06_01-02-06;589.45433127636;6.039853453237991;5.770596103845;5.327811508409428;261.90470822417495;3.1552646337071324
srs-a-c_16-02-05_05-04-05_05-04-05;2426.823394764516;4.7119145827332405;22.044644052156;3.4187802559932514;1312.784213504512;2.735605338747036
gwg_16-01-01_31-01-01_07-08-01_07-08-01_07-08-01;319.69067398796994;7.730230379849968;3.8312634800129985;7.45778654009421;110.38192905076151;4.085132835251574
tfu_31-02-06_12-02-06_16-02-06_02-02-06_02-02-06_02-02-06;406.1683242377639;7.245439308376494;3.775458324923999;5.976469099369372;155.11906857945596;3.6566076936802863
lvt-a_15-02-06_04-02-06_03-02-06_04-02-06;3318.936458790401;3.913334464914053;30.127602616960004;2.658120101703617;1902.2265542528394;2.666119074434143
ffc-a_14-05-09_14-05-09_14-05-09_14-05-09_03-03-09_03-03-09_03-03-09_03-03-09_03-03-09_03-03-09_03-03-09;3492.54780559752;4.014730667982149;32.382580317599995;3.2874360920879715;1970.162406431532;2.6907449817266813
med_29-01-01_29-01-01_29-01-01_06-08-01_06-08-01_06-08-01_06-08-01_06-08-01_06-08-01_06-08-01;443.8968499386;7.46175313234288;3.9579395935589985;6.5517934874425405;166.26637328373596;3.5613916835174795
ssc-a_12-03-12_12-03-12_08-12-12_08-12-12_08-12-12_08-12-12_08-12-12;613.2424027876858;19.729932763569153;10.484764762332002;21.134938706616335;53.45579624385;7.153316212073926
yac_24-05-09_24-05-09_24-05-09_13-05-09_13-05-09_13-05-09_13-05-09_13-05-09_02-03-09_02-03-09_02-03-09_02-03-09_02-03-09_02-03-09_02-03-09;812.350370927798;6.304544415681203;7.836040720338999;5.7447055259616615;364.3800988857479;3.069990784436369
oku-a_14-02-04_14-02-04_05-03-04_05-03-04_05-03-04_05-03-04;882.9738771727659;5.817994807859428;8.474764235874003;5.051977569480401;421.20713973723184;2.8073312720612393
srs-c3_16-02-06_None_None;429.09988119450213;11.179394744077758;2.4383897041580003;8.980839028136222;86.485014407308;5.077942860373137
epb-a_30-02-06_11-02-06_11-02-06_11-02-06_04-02-06_04-02-06_04-02-06_04-02-06_04-02-06_04-02-06_04-02-06_04-02-06;390.981901875992;9.805726665650287;3.453211027831;11.042261506478535;96.16818099512399;4.55895978598893
pbp_21-12-12_03-03-12_03-03-12;1050.153208456616;5.75857937139725;9.092689910228;5.220080882424363;479.14045797292215;3.0240579210022194
hca-a_23-10-08_23-10-08_04-02-08_04-02-08_04-02-08_04-02-08;557.7784646071183;15.402133124914107;5.363370799762954;13.906522918827742;104.64065254111955;5.542359621448824
rra_28-01-01_16-01-01_16-01-01_06-08-01_06-08-01_06-08-01;555.869902642625;4.832990001255255;5.272604772875;4.948388134740152;261.11224162544397;3.0011566183758474
ffj-a_12-04-05_12-04-05_12-04-05_12-04-05_03-02-05_03-02-05_03-02-05_03-02-05_03-02-05_03-02-05_03-02-05;2289.6183238289;4.23228819565339;21.019753840550006;2.8098252055836648;1257.2640554640484;2.6798809192049338
nta_16-02-04_16-02-04_02-03-04_02-03-04_02-03-04;542.7545861138001;5.2977587588733375;4.9979053022;5.322270694444857;240.967188220108;3.0617300787274884
ptr_28-01-01_31-01-01_09-08-01_09-08-01;433.88579332916396;8.97923407438357;4.05849285903;8.265482071952315;136.30342177658002;4.3424375567698545
pth_28-02-08_24-02-08_06-10-08;393.18889154577994;8.492425544773315;4.70321640605;8.084988470089058;130.706769688371;3.6348955599352273
nht-a_28-01-01_28-01-01_28-01-01_28-01-01_16-01-01_16-01-01_16-01-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01;587.567006849064;6.459993369670474;5.228801563668001;5.338219752200028;265.22210090796506;3.2240837530139954
srs-b_11-03-04_16-02-04_None;374.1126952683892;9.5458363881481;3.4170271087342496;8.802158036339582;102.7762660150185;4.402875696071399
law_14-02-06_14-02-06_01-02-06_01-02-06_02-02-06;804.0641575243422;5.189131619279838;8.100159242776003;4.7573574655614985;381.09255463622213;2.982343502605637
fuf_24-02-04_24-02-04_04-03-04_04-03-04_04-03-04;964.9944290304641;5.631686253471012;8.896071831168001;4.587147348295583;463.344409415524;2.957551654064594
eye-a_28-02-04_28-02-04_28-02-04_04-03-04_04-03-04_04-03-04_04-03-04_04-03-04_04-03-04_04-03-04;673.77374301204;6.053113157855153;6.5201998532;5.628505869303273;295.737720926676;3.1788130994263373
ths-b_16-02-08_23-10-08_None_None;367.6097303246685;9.47476063780527;3.1671266658235;7.941060364369117;98.49876200579423;4.484017605039454
epq-a_17-12-12_17-12-12_17-12-12_17-12-12_02-03-12_02-03-12_02-03-12_02-03-12_02-03-12_02-03-12_02-03-12;675.7073111567519;10.57534966194506;6.6308803071839995;12.766560338443757;162.20601408787104;3.2624802439798217
ftr_29-03-12_29-03-12_10-12-12_10-12-12_10-12-12_10-12-12_10-12-12_10-12-12;906.70166668116;5.824381887582465;8.33884645887;6.3605032131466155;375.1950933959231;3.1125320846606384
bpr_12-01-01_14-01-01_09-08-01_09-08-01;439.829630100601;10.07902693922988;4.211418162619;8.782040201913995;141.35896989690002;3.818120235076009
ffc-a_20-12-12_20-12-12_20-12-12_20-12-12_03-03-12_03-03-12_03-03-12_03-03-12_03-03-12_03-03-12_03-03-12;2364.4373407774083;4.46161680424395;23.01454949872;3.3116354278288225;1314.5069554913198;2.707493705058465
cqu_16-02-08_16-02-08_16-02-08_31-02-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08;334.78849891407367;16.31219936663767;3.2650099751774997;15.860297959142258;36.832279063284;7.0306421208573395
pyo_16-01-01_16-01-01_16-01-01_10-08-01_10-08-01;805.9737229501801;5.063419314842809;7.572595906619999;3.70698768609335;400.5559541878969;3.0162575883942364
ttc_32-03-09_32-03-09_05-05-09_05-05-09_05-05-09;1294.2914432529042;5.252077657308403;11.676727146262;4.957587572832562;637.174003468739;3.0420877152720864
sln_12-01-01_12-01-01_28-01-01_06-08-01_06-08-01_06-08-01;366.71037461766406;8.654999453113863;2.94888614328;6.57285129643791;128.22382917946402;3.8884676597181618
icc-a_11-02-05_12-02-05_01-04-05_01-04-05_01-04-05_01-04-05;638.60143283054;10.373369361700297;5.6792243062119985;8.104199027980522;165.76278206403998;3.5560364372037854
czh-a_28-05-09_28-05-09_16-05-09_28-05-09_02-03-09_02-03-09_02-03-09_02-03-09_02-03-09_02-03-09_02-03-09_02-03-09_02-03-09_02-03-09;731.6396260537282;7.431885799375012;6.806054485272001;5.61947104718084;314.22489458821207;3.0907763235283037
brl_31-03-12_29-03-12_06-12-12_07-12-12;499.122376107652;10.513786442094474;4.147831380396;10.358322765482244;112.20944415730499;3.9570873887050153
bpr_32-02-05_16-02-05_02-04-05_02-04-05;737.1114075585901;6.386323690812203;6.8788466147200005;5.459823465563116;298.766831724702;3.0112432159253744
mot-a_13-02-06_13-02-06_14-02-06_None_None_None_None;892.125651663936;5.5463416731004855;8.848942577297997;4.814431577686576;429.7147055158651;2.8656819516860823
xca_30-02-08_11-02-08_06-10-08_06-10-08_06-10-08_06-10-08;318.07323634070804;9.597356246796311;2.684354304692;9.014168353023214;77.12201715017501;4.983115401226795
ftg_30-03-09_30-03-09_02-05-09_02-05-09_02-05-09_02-05-09_02-05-09_02-05-09;584.0142847388498;9.122437739743606;5.986064001749999;10.156779483342877;169.14479969302505;3.471026361104368
bai_28-05-09_29-05-09_02-03-09_02-03-09_02-03-09;823.4938400773499;6.217231632469421;7.940034457056003;5.539430517390573;357.1098306076799;3.0692394068478537
zjz-a_36-11-11_36-11-11_36-11-11_36-11-11_36-11-11_04-07-11_04-07-11_04-07-11_04-07-11_04-07-11_04-07-11_04-07-11_04-07-11;776.0767334538957;5.694083889687438;7.289703035832;6.199654129021568;346.72386359305887;2.85698050396894
ull_24-03-12_08-12-12_09-12-12_08-12-12;508.328258960277;9.555133625781428;4.952972248308;8.353880980162103;152.385595118646;3.5991989138358007
twt-c_32-03-09_01-05-09_01-05-09;448.770268880864;12.848534552832437;4.7448049082559995;12.135298723045421;89.623101108904;4.575633736947454
ths-b-c_19-12-12_21-12-12_02-03-12_02-03-12;427.50216422116137;10.129876351630072;4.057425821923;9.114021106003618;108.68068484674852;4.2807783397078865
noh_12-02-06_14-02-06_04-02-06_01-02-06;1110.7797620832273;5.276702093218282;10.043019253460002;4.293733358976489;567.9905569792389;2.8522396155988408
tfu_30-02-06_14-02-06_14-02-06_03-02-06_03-02-06_02-02-06;614.0077351857921;5.7788282995983336;5.832526379612999;5.0949237032544605;268.54967794937613;3.2691492118601677
pyo_16-02-06_13-02-06_14-02-06_None_None;586.339770477668;7.46476677090866;5.890265582873999;5.4766630095461295;238.60900536872;3.39565692284775
tts-a_23-10-08_23-10-08_23-10-08_05-02-08_05-02-08_05-02-08_05-02-08_05-02-08;507.29746580840424;15.240063878009824;4.231911660621096;13.51084774567302;76.556857152051;5.656702384443655
pto_17-08-01_25-08-01_01-01-01;378.3041765760242;8.05569978760904;3.3462659939220005;6.035191937171779;140.09428942540202;3.8831476941098653
yac_24-02-08_24-02-08_24-02-08_32-02-08_32-02-08_32-02-08_32-02-08_32-02-08_07-10-08_07-10-08_07-10-08_07-10-08_07-10-08_07-10-08_07-10-08;544.7776455671628;6.902406273765362;5.5621545798500005;6.337420975746268;218.0937171182;3.510399733124475
tfa-c_13-03-04_29-03-04_04-02-04_04-02-04;462.5615058342421;7.730530900936322;3.5336633219529996;5.633809422656713;161.663425322427;3.6517351517803385
etl_13-03-04_14-03-04_03-02-04_03-02-04_03-02-04;1073.2358333680802;4.6355149537248135;10.18894778514;4.3572605542143865;541.956064161772;2.9202337299371592
unu_30-02-08_06-10-08_07-10-08_07-10-08;362.1793942554255;13.238679180604784;3.284026668416;10.858474867791914;60.163863206916005;5.616047960614969
sod-g_15-02-08_09-10-08_09-10-08_09-10-08;1540.2648402315838;3.7284212420975584;14.097037135164001;3.3448572913774415;840.336637031181;2.685280385876171
mml-a_14-03-04_14-03-04_14-03-04_14-03-04_14-03-04_03-02-04_03-02-04_03-02-04_03-02-04_03-02-04_03-02-04_03-02-04_03-02-04_03-02-04;2704.6717533554042;3.5122310929804903;25.127386577424;3.4726396141584677;1518.4661893220282;2.624135246168853
bpu_14-02-08_14-02-08_08-10-08_08-10-08_08-10-08_08-10-08;658.369849178054;6.506176824517998;6.056151568179001;4.930186269933401;294.00347556305604;3.0179672465037353
tfz-a_32-04-05_32-04-05_32-04-05_02-02-05_02-02-05_02-02-05_02-02-05;1967.8314590911414;4.621900710906406;17.683909983663003;4.3163031836947665;1047.5831770916802;2.7806765992434053
maz_31-03-09_29-03-09_05-05-09_05-05-09_05-05-09_05-05-09_05-05-09_05-05-09;1064.7283002320848;4.993497882417016;9.734888353710003;4.9145496942820595;505.2227473819699;2.7600762317728087
wbl_28-01-01_24-01-01_10-08-01_10-08-01;586.5813124646251;6.3460605083072466;5.4833756495;5.269098398745032;251.16181633211997;3.323482431998781
etb_15-02-08_09-10-08_08-10-08;1085.4626079435552;4.797608867727294;9.580555227535;3.4895432541878613;563.6484181643821;2.9770666510877413
afw-a_28-04-05_28-04-05_02-02-05_02-02-05_02-02-05_02-02-05_02-02-05_02-02-05;920.352654967864;7.368753490796535;8.353397207630001;5.664405469208728;383.44815089427004;3.1035613522386343
ast_28-03-12_29-03-12_09-12-12_08-12-12;523.386586220571;10.105682729611528;5.224817295939;12.473288012836068;136.24455368023195;3.818436280268167
pyo-a_23-10-08_23-10-08_23-10-08_23-10-08_03-02-08_03-02-08_03-02-08_03-02-08_03-02-08_03-02-08;1896.3759814015275;4.378288890869029;19.109719936032;3.8009011120171334;1038.104426565622;2.778521367971186
fss_13-02-04_13-02-04_13-02-04_13-02-04_01-03-04_01-03-04_01-03-04_01-03-04_01-03-04;205.95145168729846;11.197153873075584;1.8205043609940001;9.226859769920752;46.05379958960101;5.2279862268593265
ffc-a_15-01-01_15-01-01_15-01-01_15-01-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01;3619.261301058161;3.292397726011489;34.5097818432;2.859891250853504;2102.1823637380735;2.739378843245833
epe_25-12-12_17-12-12_25-12-12_02-03-12_02-03-12;555.6332513820512;11.393401671284433;4.9108207933650005;9.612998090991878;130.551289594196;3.5636197590386365
dnp-a_11-03-09_30-03-09_11-03-09_30-03-09_01-05-09_01-05-09_01-05-09_01-05-09_01-05-09_01-05-09_01-05-09_01-05-09_01-05-09;963.6083508987388;7.052248724494334;9.081848082410998;6.30237580192669;383.74931757066;3.2136953844090432
bpr_16-02-06_14-02-06_04-02-06_04-02-06;446.0687612894501;9.367259884441976;3.7641620835499983;7.062272286427691;146.53253171500003;4.0195982250421
hnd_11-02-06_11-02-06_11-02-06_11-02-06_11-02-06_11-02-06_04-02-06_04-02-06_04-02-06_04-02-06_04-02-06_04-02-06_04-02-06_04-02-06_04-02-06_04-02-06;215.2070909802056;13.548705551876544;1.9613275425350003;14.0453589587304;40.0631521510192;6.5442694765068765
nom_24-02-08_30-02-08_06-10-08_06-10-08;409.6342216893219;7.704499663100736;3.73315916134;7.3199847176150215;147.12509669321204;3.7686012131560487
gee_24-02-05_11-02-05_24-02-05_01-04-05_01-04-05;711.32970554364;7.696732127720251;6.9208780251410005;7.221545011144372;269.91174848545705;3.1545880237697035
tpz-a_11-02-06_11-02-06_11-02-06_11-02-06_30-02-06_03-02-06_03-02-06_03-02-06_03-02-06_03-02-06_03-02-06_03-02-06_03-02-06_03-02-06_03-02-06;2599.4648276468483;3.8079052157662714;24.74823706432;3.0718443815040284;1463.0867368637005;2.652679844117656
dhc_24-02-04_24-02-04_24-02-04_24-02-04_24-02-04_03-03-04_03-03-04_03-03-04_03-03-04_03-03-04_03-03-04;263.3295274184362;13.187577967194397;2.1180192137000002;11.440269665926087;46.86150549866421;5.808208273409023
hcb_11-01-01_07-08-01;92.36057176008792;15.738791832540445;0.66313317510165;12.628249641744594;15.36264622505125;7.854158340971048
mtf_24-01-01_14-01-01_24-01-01_10-08-01_10-08-01;217.4452861425075;14.225357919628715;1.5144290484750005;11.567217314145806;40.589256116679;5.662075185213637
ict_28-02-04_01-03-04_01-03-04_01-03-04;372.498346583152;8.752380008952168;3.4977365801399993;7.5245145266874225;113.128964648896;3.9622994650114047
tfu_28-02-05_16-02-05_16-02-05_02-04-05_02-04-05_02-04-05;590.0175803712;7.67262903578745;5.26882519808;6.532569742110125;206.60953285152493;3.1328941109871504
tfu_31-03-12_16-03-12_16-03-12_08-12-12_08-12-12_08-12-12;528.8557935827598;9.54417737052724;4.972698017560001;8.124895237794465;163.242203972452;3.6202395409842882
epe_24-03-12_15-03-12_24-03-12_10-12-12_10-12-12;1316.491294161328;5.26547847411059;11.552289695903996;4.109497911430342;665.711577622256;2.8798469350082194
ths-b-c_14-03-12_16-03-12_09-12-12_09-12-12;412.9168380411255;9.602250481352359;3.821695598193001;9.494824448328162;108.41775181304779;3.8879134073157102
ply_14-02-06_14-02-06_14-02-06_14-02-06_14-02-06_None_None_None_None_None_None_None_None;209.7344536950121;13.267219909938664;1.69889116686;10.960401974168219;38.75595815493001;6.48198050372129
ths-b-c+_35-11-03_14-01-03_None_None;807.367943594148;21.23027835763934;5.747185333991999;13.954585080342126;55.7618300126;7.3718346205289995
ces-a_16-02-08_16-02-08_16-02-08_28-02-08_09-10-08_09-10-08_09-10-08_09-10-08_09-10-08_09-10-08_09-10-08_09-10-08_09-10-08;616.0551039061551;7.520531396024476;5.479886145810998;5.574198216636471;251.99211540566296;3.2484805880953886
ths-b-c_11-03-12_13-03-12_06-12-12_06-12-12;471.89268425906783;11.339931000588436;3.6104613275502504;11.038559556608458;91.75528093066877;4.432957968663606
ths-b-c_32-03-12_21-12-12_None_None;309.8297812884859;18.178516408925052;3.2718597479519995;19.367696025110238;23.787646167336998;7.190595988755663
qtz_28-01-01_06-08-01;323.7754188116423;8.235208671629769;2.8264734583592497;7.548434088507537;104.64369821718748;4.101296162754978
uta_14-02-04_03-03-04_04-03-04;1096.6720557113174;5.194424387239591;9.641801639804;3.709821194373076;560.62242588272;2.899306879683901
